"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,123308170,136765543
2019,123311695,136765551
2019,123316171,136765557
2019,123311707,136771399
2019,123316178,136771400
2019,123316190,136765570
2019,123316206,136771431
2019,123311743,136771439
2019,123316222,136771444
2019,123308233,136771458
2019,123308258,136771476
2019,123311794,136771492
2019,123311801,136765637
2019,123311801,136765636
2019,123316269,136771511
2019,123305809,136769951
2019,123305810,136769951
2019,123316269,136771510
2019,123308292,136770380
2019,123311828,136770391
2019,123316323,136765696
2019,123316333,136765705
2019,123316337,136765712
2019,123316346,136770400
2019,123316354,136765727
2019,123316365,136765735
2019,123311834,136765739
2019,123316373,136765745
2019,123316392,136765764
2019,123316406,136765782
2019,123316435,136765810
2019,123308318,136765817
2019,123316444,136765819
2019,123316457,136765836
2019,123316457,136765838
2019,123316474,136765854
2019,123311850,136770410
2019,123316493,136770421
2019,123316500,136770429
2019,123316500,136771580
2019,123311890,136765910
2019,123308384,136771636
2019,123311983,136771704
2019,123311982,136771703
2019,123316640,136771728
2019,123308465,136766007
2019,123316657,136771750
2019,123308479,136770584
2019,123312048,136771776
2019,123316699,136766063
2019,123316713,136770622
2019,123312080,136770636
2019,123308545,136770644
2019,123308548,136770647
2019,123316742,136770647
2019,123308565,136770667
2019,123316782,136766123
2019,123316781,136766123
2019,123316779,136766123
2019,123312154,136771873
2019,123312153,136771871
2019,123312185,136771904
2019,123316812,136771904
2019,123312186,136771904
2019,123312184,136771902
2019,123316813,136771903
2019,123312188,136771904
2019,123308634,136776200
2019,123316862,136771969
2019,123308647,136771983
2019,123312278,136776217
2019,123312276,136776217
2019,123316897,136770761
2019,123308671,136772019
2019,123316920,136772023
2019,123312317,136772037
2019,123312317,136776255
2019,123312346,136776275
2019,123308718,136772073
2019,123308736,136770833
2019,123308760,136772124
2019,123312402,136772124
2019,123308820,136770914
2019,123317075,136772223
2019,123312519,136770974
2019,123312532,136776418
2019,123312541,136776431
2019,123308974,136771044
2019,123312609,136771093
2019,123309025,136771104
2019,123309030,136776535
2019,123309034,136771120
2019,123309038,136776542
2019,123312649,136771132
2019,123312655,136781138
2019,123317228,136772391
2019,123309066,136781155
2019,123309064,136781154
2019,123309064,136781155
2019,123309066,136781154
2019,123309099,136781187
2019,123317251,136781198
2019,123317269,136781218
2019,123317290,136772479
2019,123309159,136772491
2019,123309183,136776663
2019,123317324,136776679
2019,123317324,136776680
2019,123317336,136772549
2019,123312851,136776724
2019,123312852,136776725
2019,123312863,136781362
2019,123312860,136781357
2019,123317378,136781357
2019,123317372,136781357
2019,123309277,136781357
2019,123317382,136781357
2019,123309282,136781357
2019,123317384,136781357
2019,123312867,136781357
2019,123309292,136781357
2019,123309271,136781357
2019,123309274,136781357
2019,123312869,136781357
2019,123309289,136781357
2019,123312879,136781357
2019,123309279,136781357
2019,123312872,136781357
2019,123309287,136781357
2019,123309281,136781357
2019,123317387,136781357
2019,123309297,136781357
2019,123312876,136781357
2019,123309285,136781357
