"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,125990310,38,100,,139900170
2019,125931521,25,2700,,139829656
2019,125929533,51,0,,139826199
2019,125929539,3,1,,139826208
2019,125934584,37,3000,,139826269
2019,125931645,38,500,,139826574
2019,125931645,3,1,,139826575
2019,125934840,6,80,,139826591
2019,125934840,9,0,,139826593
2019,125934840,61,200,,139826590
2019,125934840,63,230,,139826595
2019,125934840,51,0,,139826592
2019,125934840,47,0,,139826594
2019,125934847,51,0,,139826605
2019,125934847,25,50,,139826604
2019,125934847,9,0,,139826606
2019,125931649,24,1,,139829807
2019,125934847,61,1000,,139829808
2019,125934968,63,10,,139826739
2019,125934973,3,1,,139826744
2019,125934972,3,1,11-MAY-19,139826743
2019,125935053,51,0,,139826859
2019,125935053,63,50,,139826860
2019,125935053,47,0,,139826858
2019,125935415,63,17,,139827294
2019,125935430,6,279,,139827311
2019,125935430,63,23,,139827313
2019,125935771,19,1,,139832701
2019,125935771,7,1,,139832695
2019,125935771,16,1,,139832698
2019,125935842,10,,,139832790
2019,125935843,19,4,,139832795
2019,125935838,19,4,01-DEC-19,139832785
2019,125935966,35,2500,,139832937
2019,125936019,3,15000,04-AUG-19,139830412
2019,125936021,3,15000,,139832994
2019,125936061,4,750,,139833030
2019,125932186,3,5000,,139833074
2019,125932225,3,3000,31-MAR-19,139830489
