"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2018,4,121483864
2018,4,121483894
2018,4,121483919
2018,4,121483921
2018,4,121483968
2018,4,121483966
2018,4,121484152
2018,4,121484154
2018,4,121484235
2018,4,121484348
2018,4,121484345
2018,4,121484411
2018,4,121484407
2018,4,121484408
2018,4,121484465
2018,4,121484491
2018,4,121484593
2018,4,121484596
2018,4,121484636
2018,4,121484659
2018,4,121484656
2018,4,121484725
2018,4,121484830
2018,4,121484862
2018,4,121484878
2018,4,121484935
2018,4,121484976
2018,4,121485040
2018,4,121485113
2018,4,121485112
2018,4,121485153
2018,4,121485177
2018,4,121485243
2018,4,121485302
2018,4,121486090
2018,4,121486151
2018,4,121486201
2018,4,121486460
2018,4,121486475
2018,4,121486531
2018,4,121486529
2018,1,121486874
2018,4,121486962
2018,4,121486964
2018,4,121486996
2018,3,121487030
2018,3,121487033
2018,4,121487223
2018,4,121487412
2018,4,121487485
2018,3,121487575
2018,4,121487683
2018,4,121487819
2018,1,121487846
2018,4,121487870
2018,4,121488232
2018,4,121488339
2018,4,121488380
2018,4,121488470
2018,4,121488572
2018,4,121488644
2018,4,121488734
2018,4,121488954
2018,4,121488996
2018,4,121489077
2018,4,121489081
2018,1,121489223
2018,4,121489259
2018,4,121489302
2018,4,121489342
2018,4,121489453
2018,4,121489455
2018,4,121489462
2018,3,121490726
2018,3,121490906
2018,4,121490962
2018,4,121490951
2018,4,121490948
2018,3,121490991
2018,4,121491027
2018,4,121491069
2018,4,121491141
2018,4,121491181
2018,4,121491258
2018,4,121491450
2018,4,121491476
2018,4,121491498
2018,4,121491570
2018,4,121491654
2018,4,121491686
2018,4,121491741
2018,4,121491836
2018,4,121492125
2018,4,121492179
2018,4,121492212
2018,3,121492214
2018,4,121492290
2018,4,121520250
2018,4,121520401
2018,4,121520402
2018,4,121521093
2018,4,121521803
2018,4,121522039
2018,4,121522363
2018,4,121522508
2018,4,121522720
2018,4,121522775
2018,4,121522956
2018,4,121522957
2018,4,121523100
2018,4,121523271
2018,4,121523339
2018,4,121523360
2018,4,121523433
2018,4,121523706
2018,4,121523846
2018,4,121524234
2018,4,121525586
2018,4,121525819
2018,4,121526172
2018,4,121526502
2018,4,121526595
2018,4,121526662
